Longitude Latitude "negative depth"
-153.2769  59.8972 -115.6700
-150.3844  59.8412  -27.7600
-150.7398  61.6463  -58.3600
-150.3130  62.9859  -94.6600
-152.1969  60.4911  -81.4900
-150.4638  63.1319 -121.7200
-151.2871  60.6175  -49.7100
-150.3297  63.0305 -104.6500
-151.0590  59.9284  -44.2900
-151.4867  59.7052  -47.9800
-152.6456  59.3863  -83.2200
-152.9448  60.1102 -109.1000
-152.9147  59.6300 -100.6200
-151.7390  59.4263  -47.8300
-151.2447  62.9016 -117.3500
-149.6975  61.7605  -38.7900
-152.3046  60.2934  -83.7100
-151.6777  61.5767  -82.5700
-149.4563  62.0101  -45.0200
-151.1528  60.2090  -59.0300
-147.0885  61.5774  -28.1200
-149.4310  62.6860  -66.6400
-153.5714  60.2535 -170.8000
-151.4726  60.1747  -57.3700
-149.4547  62.0119  -44.6300
-148.2087  62.9097  -59.3400
-152.6687  59.7243  -81.2900
-150.8940  62.9505 -119.8800
-151.9106  59.4941  -62.9400
-146.3658  61.6893  -39.3900
-151.4166  62.0000  -76.0100
-150.7932  60.6967  -49.9000
-151.4502  59.7604  -45.6100
-152.9532  59.1796  -68.9700
-146.5560  61.5690  -37.7000
-151.4660  59.9757  -49.4600
-152.5849  58.4737  -40.8700
-152.3983  59.6867  -64.5200
-151.2165  61.7915  -75.2500
-149.1641  62.7060  -63.0700
-149.7144  63.1737 -101.2400
-151.0793  60.2341  -60.0300
-152.3203  60.2931  -83.0900
-151.9648  61.7518  -96.9700
-150.8430  63.0618 -126.4700
-152.9947  59.9012 -115.8200
-148.4882  61.9826  -34.4800
-150.5067  62.7547  -85.1400
-151.7404  60.6095  -72.4500
-152.3820  59.8821  -83.0400
-151.7357  60.6129  -73.6100
-150.7853  60.4718  -41.4300
-153.2683  58.7780  -58.5000
-151.7149  60.7177  -72.4100
-151.9854  60.7105  -81.0600
-148.6594  62.3169  -35.1600
-150.9026  60.6004  -49.3600
-148.3825  63.0797  -75.1800
-150.3444  63.2591 -133.2400
-150.5270  63.0695 -117.9300
-151.4672  62.0596 -103.7700
-151.4526  61.2077  -72.1200
-152.9490  60.1042 -100.0000
-153.5255  59.2671  -97.1500
-149.0677  62.7545  -74.4200
-148.3944  63.8289 -104.7800
-150.0648  61.9182  -41.1100
-151.0679  60.6569  -51.2300
-150.5705  63.0330 -110.8200
-152.3890  59.3375  -68.6100
-150.5094  62.8727  -94.4400
-151.5614  60.7589  -71.2400
-150.9649  62.0676  -74.1500
-150.4600  62.9091  -94.0400
-151.7271  59.4455  -46.3500
-150.7646  61.7900  -54.0100
-153.0356  59.7223  -95.4000
-151.9521  59.3399  -49.3300
-150.0880  61.5569  -46.0200
-149.9194  61.5408  -43.8900
-149.9225  61.8250  -36.4500
-149.6272  63.5825 -126.8500
-149.4452  63.2035  -98.1200
-149.1426  62.9926  -83.5500
-153.1096  59.6788  -99.9200
-150.6340  61.9708  -49.8700
-152.2762  59.6742  -66.3300
-152.1618  59.6383  -79.2400
-152.2782  59.3140  -58.2000
-154.6822  58.0865  -99.2700
-152.8072  60.0246  -99.4800
-151.6081  61.5240  -75.4400
-149.1260  62.9964  -78.8000
-150.3445  63.1192 -113.0500
-151.6653  62.2870 -104.0900
-152.8728  61.1150 -180.9200
-152.0267  61.3912  -98.8700
-151.1748  60.6201  -51.5100
-150.6724  60.9902  -41.2400
-152.8122  59.7972  -84.6500
-152.9439  59.5512  -84.5400
-147.8747  61.5350  -33.5400
-149.1728  63.3787  -98.9400
-150.6081  63.0764 -121.9500
-153.1875  60.0517 -116.0900
-152.9632  60.1822 -118.4000
-150.6192  61.7520  -57.1400
-152.7732  59.9595  -97.7400
-153.0505  58.3635  -68.5800
-149.4274  62.2464  -50.6600
-151.0558  61.2582  -63.4500
-149.9814  63.4916 -144.8700
-150.6684  60.9949  -46.7400
-149.7457  62.8066  -80.3100
-151.6360  60.7636  -78.4400
-150.3779  63.1018 -110.5900
-153.0227  60.0275 -105.0000
-149.8865  63.5583 -139.2000
-151.6797  59.7977  -71.4100
-151.8887  61.7892 -113.1700
-150.9405  60.3704  -49.5600
-152.2707  60.7073  -89.0200
-151.8019  60.8251  -75.7300
-153.2016  59.7832 -107.5900
-152.3540  59.9031  -90.8700
-153.6452  59.8042 -129.4800
-150.1418  61.8040  -36.3800
-153.1096  59.6815 -109.3700
-149.6027  62.8011  -75.2900
-150.5495  62.8625 -100.3200
-151.2433  59.8747  -56.2000
-151.5761  61.3603  -75.3000
-150.1379  62.8442  -92.0400
-150.3377  61.4873  -47.3600
-152.1730  59.6430  -63.5700
-152.2141  59.9781  -85.6000
-151.6339  61.7403  -82.9000
-150.5937  62.7781  -90.8500
-149.8909  61.8057  -38.9600
-150.4671  63.2065 -137.0100
-150.5163  62.8706  -90.5400
-150.9079  62.9296 -103.3300
-148.0275  62.9333  -56.2100
-149.4575  62.3864  -61.0100
-148.6084  62.0070  -40.1000
-151.7511  60.0532  -75.7000
-153.5159  59.8531 -133.2900
-151.0362  63.0446 -127.5200
-151.0591  61.3330  -56.6100
-151.1058  62.2661  -83.7800
-151.7144  60.3109  -58.8100
-153.5992  59.7870 -129.0300
-152.5151  59.7411  -82.5800
-149.3534  62.7287  -74.5300
-150.9555  62.9555 -121.7200
-148.2833  62.8043  -53.5900
-150.4070  62.8199  -88.1500
-150.0125  61.6918  -45.8300
-150.3445  63.0238 -109.4400
-148.2463  63.0230  -76.3100
-150.5804  63.1952 -137.9300
-150.2170  61.8784  -55.6900
-151.8853  61.1756  -92.7100
-151.9487  60.3391  -84.5300
-151.9567  60.7420  -86.8600
-152.3808  59.5392  -59.1200
-151.0142  60.4771  -45.6000
-151.6014  61.6015  -74.9100
-152.6145  59.3334  -63.2000
-149.7844  61.4535  -34.8800
-153.4356  59.8204 -119.3000
-153.4292  60.0412 -127.2400
-149.7669  61.7719  -38.1300
-147.6839  61.3469  -26.1800
-146.4210  61.5457  -33.7800
-152.4732  60.2147  -96.9000
-149.4536  62.9989  -80.9200
-150.2346  61.6966  -43.2700
-148.1388  63.0009  -59.1400
-149.6624  62.4966  -65.3000
-152.2767  59.6201  -70.9200
-153.1150  60.1134 -117.5800
-149.1101  63.6973 -109.4100
-152.7716  60.2165  -96.4900
-153.3600  60.1646 -141.7100
-150.7221  61.1445  -48.0800
-146.3683  61.6285  -34.8500
-152.5257  60.0981  -92.4000
-149.8122  62.1351  -53.4100
-151.2842  62.9052 -120.1100
-154.8721  58.3067  -99.2300
-150.7336  62.5155  -85.2800
-150.3953  63.2691 -126.7200
-152.7120  59.7896  -84.7900
-148.7442  62.2088  -42.8600
-150.6683  63.1454 -139.3300
-152.2534  59.7754  -62.4500
-152.3579  60.2374  -96.3300
-150.6039  61.8085  -53.5200
-151.2587  60.2237  -50.1100
-152.3423  60.3798  -98.7300
-152.6759  60.5679 -101.0300
-153.4524  59.8589 -126.9400
-152.4533  59.5459  -75.7700
-148.2457  62.8050  -54.2800
-153.0238  59.9871 -110.4200
-151.5688  59.5486  -44.5400
-149.8115  61.5849  -32.9200
-152.8140  58.9188  -62.4800
-151.3089  61.3774  -65.6100
-152.7623  59.8309  -96.5100
-149.8521  61.7486  -37.8900
-153.5465  60.0349 -143.0400
-151.1652  60.1964  -59.8600
-152.5717  59.9345  -92.5700
-149.6269  63.3786 -105.8500
-150.7997  63.0838 -141.9300
-148.3900  62.1948  -37.3300
-148.7145  63.7122 -109.1400
-150.9194  60.0960  -35.3600
-152.5908  59.4955  -73.2900
-152.0551  59.8467  -66.1000
-153.0505  59.5852 -100.7000
-153.0301  59.4098  -89.4100
-146.8193  61.4602  -39.8300
-152.8945  60.1363 -110.5400
-151.0363  61.5222  -67.9800
-150.5837  60.7402  -38.7700
-149.6004  63.0236  -79.9500
-150.3471  63.2663 -125.0500
-150.2092  61.6536  -47.7700
-153.5824  59.4115 -107.9500
-152.5092  59.8928  -88.8900
-152.1216  60.4407  -81.1700
-151.5174  61.0001  -63.6700
-151.0671  60.3263  -47.1900
-150.4840  61.6081  -48.8700
-151.2379  62.3820  -94.4700
-152.5059  60.0858  -95.2800
-150.5772  62.1997  -67.2700
-151.6638  60.9179  -73.3800
-149.5380  61.6525  -33.0400
-150.0757  61.7126  -40.0300
-152.4486  60.2720  -93.4600
-150.7495  63.0878 -138.9200
-149.7711  63.2116 -101.3700
-150.0683  62.0892  -52.9200
-149.9456  62.0792  -49.2900
-151.0922  61.0054  -54.2800
-151.0973  61.0017  -56.3700
-152.5030  59.7325  -77.3000
-151.1359  60.3771  -50.1800
-150.6353  62.9895 -119.9200
-150.8754  62.9835 -131.2800
-151.1302  62.4670  -88.3400
-151.9510  60.6158  -75.4200
-153.4433  59.8940 -140.0400
-152.3611  59.2422  -74.0200
-150.8137  59.7890  -38.1300
-152.9039  59.3003  -72.8200
-153.1184  59.8268  -99.0700
-152.6862  59.5442  -83.8800
-148.2514  62.5538  -54.3500
-148.0967  62.9211  -55.4000
-152.6203  60.2827  -99.6300
-153.7507  59.0619  -98.2800
-153.4596  59.9821 -135.4900
-150.9613  63.0027 -124.5300
-149.1726  61.1211  -31.8000
-151.2338  61.6424  -64.8300
-149.1717  62.1264  -39.1300
-150.8686  63.0425 -135.9900
-152.2106  60.6999  -87.1700
-150.7530  61.7018  -54.7900
-152.3922  59.6021  -66.2900
-152.3855  59.6130  -64.4000
-150.7931  63.0897 -139.0900
-151.1075  62.2612  -86.8600
-153.6404  59.9589 -152.3400
-152.1980  60.6348  -82.9300
-147.4239  63.3050  -56.9500
-150.3026  61.8337  -47.0500
-150.8312  63.0261 -130.5900
-150.3363  61.8474  -40.7900
-150.3689  60.9725  -55.9700
-148.0592  63.9985 -108.5700
-152.2849  60.2758  -86.8300
-149.9548  61.6822  -51.7100
-150.3242  61.8505  -41.5100
-152.2877  59.9280  -90.2600
-152.4700  58.9522  -55.4400
-148.2762  62.3254  -33.0200
-153.1040  59.6125  -95.6500
-150.7054  63.0681 -117.5300
-149.0554  63.0920  -82.5900
-152.5851  60.0703  -91.4900
-150.0153  61.8783  -40.8300
-150.7217  61.4863  -56.5400
-151.2339  60.5191  -63.6400
-153.2828  60.0332 -118.6800
-150.5227  63.1256 -109.8200
-151.1971  62.5958  -95.3600
-152.7711  59.2451  -70.0300
-150.6873  63.0875 -132.2300
-152.6970  59.7137  -88.6600
-152.8591  60.3715 -123.7000
-152.7555  60.2594 -104.0900
-152.7985  59.2272  -65.7200
-150.0059  63.1701 -104.3800
-149.2617  61.3620  -31.2800
-150.8736  63.0396 -127.4900
-151.7444  61.3029  -88.8600
-150.4223  62.9564 -104.2200
-153.0849  60.0867 -120.3300
-152.6048  59.8389  -80.2300
-152.7810  59.6507  -79.5500
-151.6236  60.7868  -66.5500
-152.2005  60.2681  -76.3500
-149.0215  62.8650  -71.7800
-151.5036  61.2188  -70.0400
-152.6499  60.0675  -97.7000
-152.0200  61.4727  -98.0000
-153.1926  59.9679 -128.4800
-149.0836  61.7358  -33.4400
-148.0705  64.0022 -106.2000
-150.1878  62.6813  -79.8500
-148.9055  63.8160 -115.9100
-152.1750  59.2088  -51.3200
-150.3711  63.0987 -123.9600
-152.1610  59.9997  -62.1100
-150.7535  60.7544  -48.2800
-146.3051  61.6208  -42.5500
-150.7158  60.7702  -40.8000
-151.6421  61.8013  -92.2100
-148.9776  62.0683  -39.3300
-150.6235  62.3762  -87.6600
-151.1817  59.9311  -47.7800
-151.0564  60.0731  -57.8500
-150.0645  63.3239 -114.5600
-153.1334  60.3336 -116.9800
-151.6649  59.4903  -47.2500
-150.3494  63.1934 -128.3800
-150.3953  62.2625  -69.5200
-153.4984  60.0115 -131.5600
-152.3016  60.1057  -80.8900
-151.4815  61.2398  -66.9600
-150.8231  62.0597  -75.7100
-150.6167  61.7712  -57.2700
-151.2721  60.3897  -56.7000
-149.9426  61.8241  -43.7600
-151.1200  62.2875  -90.3900
-149.8030  62.4959  -66.4800
-150.0587  61.7108  -39.7000
-150.9906  63.1123 -145.6100
-151.4974  60.2921  -54.8600
-150.6730  63.0619 -121.4500
-152.3300  59.3144  -78.4100
-152.7215  59.9527  -99.4300
-152.4923  59.8692  -82.0800
-150.3034  63.1823 -119.3900
-150.8202  61.3522  -52.5600
-150.6234  61.8288  -58.2800
-150.2953  61.2523  -41.2100
-152.9337  60.1867  -99.0200
-151.9823  60.5241  -73.9300
-150.6247  63.0407 -118.8400
-152.8022  60.9456 -139.9900
-148.1079  61.3581  -34.5900
-149.6190  63.2519 -102.7200
-146.3232  61.6667  -35.4900
-150.8800  61.2554  -55.7400
-153.7724  60.3875 -194.4800
-150.8763  62.0251  -74.9200
-148.4896  62.3139  -39.0900
-150.9481  62.1922  -99.0700
-149.8331  62.0093  -53.2400
-149.7383  61.9975  -47.3600
-149.4281  62.7866  -72.5200
-150.4970  63.2070 -134.9700
-149.8953  61.3523  -33.4000
-149.2285  62.7441  -62.7600
-151.6451  60.0149  -55.1100
-152.0926  61.0383  -91.7200
-150.7077  61.8647  -52.0700
-152.8122  60.1910 -104.0200
-152.6642  60.0672  -90.8900
-151.2494  62.0651  -89.6700
-149.0410  63.1153  -89.4100
-148.4373  63.8073 -102.2600
-149.8047  61.6830  -48.4100
-151.2000  60.1609  -60.6000
-152.8817  60.2610 -115.3300
-152.5737  60.0320  -94.2500
-149.9014  61.3445  -32.8900
-148.1294  63.0282  -66.1900
-150.8953  59.9836  -53.7500
-151.7986  59.8230  -49.5900
-150.3905  59.5534  -48.6100
-150.9449  60.7162  -41.1100
-150.6038  61.6261  -47.4400
-153.4521  60.0514 -155.1200
-152.0271  62.1019 -113.9300
-149.9278  62.9101  -83.4600
-153.2586  60.0151 -121.9300
-153.5374  60.3066 -165.7700
-149.6165  62.6974  -68.3400
-152.8216  60.0715 -100.5000
-149.8573  62.1274  -54.0200
-149.8834  61.0830  -43.7400
-146.4173  61.6062  -36.3800
-152.6286  59.4743  -72.4700
-153.7167  59.9712 -159.6500
-153.1940  59.9320 -105.4200
-149.3911  63.0306  -87.4000
-152.8319  60.0495  -92.7600
-152.5540  59.9372  -86.2000
-150.3961  63.2477 -137.5600
-152.4837  59.5846  -72.5000
-154.1559  59.6338 -176.1700
-152.4412  59.7719  -74.8100
-149.6558  62.1464  -57.7100
-149.5458  62.1316  -50.8400
-150.3580  61.1016  -48.5900
-151.3689  61.0595  -64.2900
-150.9735  62.0718  -79.5700
-153.5642  60.0053 -139.9300
-150.6360  63.0618 -122.6700
-151.2481  62.9008 -115.6100
-150.9606  61.9447  -61.7300
-149.4319  63.6076 -129.2700
-153.4565  59.8745 -124.6100
-151.1828  60.2955  -56.3200
-146.9267  61.2940  -38.9200
-153.6538  59.2362 -107.7200
-146.9203  61.3210  -34.7400
-150.8041  61.4584  -58.9100
-150.7572  61.7193  -61.7900
-147.9672  62.1448  -34.3100
-153.0200  60.3106 -131.5500
-151.5872  60.4090  -61.3400
-149.9098  61.4193  -39.6900
-149.6825  61.1552  -28.8100
-146.2625  61.5574  -34.2100
-153.1013  59.7019 -104.8100
-151.0598  62.5458  -93.0400
-150.2843  60.7569  -41.3900
-149.6949  61.1597  -32.8200
-153.2911  60.2032 -134.1100
-152.8987  59.7380  -93.5300
-151.4719  61.1917  -71.3500
-153.4483  60.0068 -149.2400
-150.8855  62.9391 -107.2300
-150.6663  63.1331 -118.4600
-151.0271  62.9746 -119.2800
-149.8630  61.6099  -53.0600
-151.8529  61.3580  -85.9700
-153.1821  59.3836 -102.6900
-152.5710  60.0655  -95.0400
-149.3634  61.1457  -40.7200
-146.4562  61.6390  -32.3500
-151.5735  61.5515  -71.4100
-150.1180  61.8160  -41.2400
-148.2776  62.2067  -49.6800
-149.5929  62.1303  -63.6500
-149.5037  62.1068  -58.9100
-152.5626  59.5291  -85.7300
-150.8517  62.9462 -120.1500
-151.9417  60.1184  -54.4700
-148.6488  62.7818  -56.7700
-146.4359  61.6084  -33.2200
-148.3499  62.0256  -38.5700
-148.0660  64.0121 -108.6900
-151.9803  60.0744  -65.5300
-151.7577  59.0148  -44.6500
-151.2453  62.9189 -114.0600
-150.8667  61.6400  -64.9000
-150.4011  63.2241 -134.3200
-152.4006  58.8296  -49.5800
-150.3685  63.0536 -112.4500
-151.0475  60.3149  -61.0800
-152.1414  59.8994  -78.8200
-148.9063  62.8040  -64.7300
-153.7901  59.2307 -118.1900
-153.3046  60.0602 -120.7400
-150.9189  63.0679 -137.3100
-151.0341  60.7850  -46.6800
-152.9190  60.0965 -110.0600
-152.9058  60.0929 -110.2900
-152.9374  60.1231 -107.6700
-148.7335  62.8501  -61.5800
-152.8083  60.2880 -114.3200
-151.0750  62.4276  -97.4600
-152.3531  60.7738  -92.2700
-152.7307  60.1838  -97.4100
-150.8021  63.0619 -132.0200
-151.4883  61.4219  -72.6300
-151.1216  62.4588  -93.6100
-151.8799  60.1022  -64.5200
-152.6569  59.6354  -78.3200
-152.7156  59.3300  -75.2200
-151.0157  62.2875  -84.6400
-150.6257  62.0071  -53.6700
-152.3456  59.6721  -65.0500
-153.3025  59.9444 -118.5900
-150.7032  61.8271  -54.8800
-151.1202  62.9095 -130.9900
-153.4934  59.6642 -114.2900
-150.7297  62.9391 -110.7500
-152.4809  59.9017  -84.5900
-150.4202  63.0350 -106.6500
-152.4659  60.1731  -94.4100
-149.0461  62.5234  -63.6000
-152.8300  59.9271 -101.8100
-150.7719  62.2407  -69.1000
-150.9687  62.5536  -98.0400
-152.9563  58.8012  -67.4500
-150.5329  62.8413  -91.2400
-151.3852  61.5639  -81.2900
-153.1799  60.1020 -115.2100
-152.6975  58.7819  -52.8400
-153.3835  60.1414 -151.0800
-153.0215  59.6297 -103.4100
-150.3023  62.9080  -95.7900
-153.6531  60.0511 -157.0200
-151.7781  59.0806  -45.4100
-151.1042  62.0987  -91.3900
-150.0979  63.2219 -110.1300
-151.4085  60.2980  -54.3500
-150.8898  60.8220  -44.2600
-150.8364  61.7218  -54.3200
-150.7267  61.6609  -59.4800
-153.1101  60.2796 -122.0200
-153.7303  59.2237 -103.7000
-152.9343  59.5161  -83.3700
-151.6753  61.3144  -76.5000
-150.6566  63.1018 -136.1800
-149.8259  61.6896  -33.8800
-152.0365  60.1337  -87.4300
-152.9997  59.7961 -100.0800
-151.0334  62.9440 -131.2500
-152.3661  60.4175  -83.2300
-150.9144  62.7959 -103.0100
-153.1299  59.6182 -106.9700
-152.0202  61.9035 -109.4200
-150.4051  60.7249  -40.1100
-152.8890  60.0883 -106.5300
-151.8949  60.6484  -75.3800
-152.0557  60.7057  -83.4200
-149.8321  62.6973  -73.8600
-150.7153  60.4447  -40.3100
-151.7215  59.3850  -48.4600
-150.9107  62.8230 -104.0200
-151.6301  59.8409  -49.4000
-151.5059  59.7259  -49.7200
-152.3739  60.0074  -70.3300
-152.5251  60.1264  -87.8300
-152.7112  59.5538  -78.1500
-152.0745  59.9846  -82.1400
-148.2842  62.2163  -28.1000
-152.9910  59.7250  -96.7300
-150.3162  63.1602 -119.3100
-151.2335  60.2708  -51.6800
-152.1293  60.4231  -78.2200
-149.8354  60.9836  -34.8300
-152.7936  60.2409 -108.6500
-151.6790  61.3808  -96.3600
-152.8632  60.4370 -131.5400
-148.9933  63.1297  -79.7500
-153.0130  60.0226 -110.2300
-150.1479  61.7204  -36.5400
-152.1258  59.9350  -74.3100
-151.0235  61.5486  -73.7000
-151.3399  61.0229  -60.1000
-151.2286  62.6045 -102.2000
-150.2438  61.2638  -45.8900
-152.6333  59.9665  -97.8700
-153.6903  59.1788  -96.0500
-151.1101  61.4680  -61.3600
-149.7044  61.5250  -33.0700
-151.9601  60.2499  -73.9400
-152.8620  59.9847 -106.0600
-152.4144  60.3645  -95.1200
-150.2390  61.2629  -43.7400
-151.7173  59.8236  -49.4000
-149.5062  61.6662  -32.7000
-148.5098  61.3121  -30.5500
-150.9524  62.9837 -128.8400
-153.0402  60.1375 -106.9600
-152.4618  60.4141  -89.8000
-151.9723  60.5175  -76.6400
-150.6771  62.7104  -90.0100
-151.7987  61.7236  -92.9600
-150.8315  60.7808  -47.7000
-150.3567  63.1367 -119.2700
-152.2237  60.1862  -70.7200
-152.3993  59.4201  -85.5000
-152.9171  59.7350  -94.8600
-153.0111  60.1159 -111.0500
-151.6501  60.7220  -73.7800
-150.8255  61.3444  -58.4600
-149.9446  61.4431  -35.1900
-151.3899  60.5973  -61.4800
-151.5069  60.5048  -55.1200
-151.7455  61.4260  -83.9100
-152.3370  59.1455  -48.7700
-150.7101  61.7098  -60.5200
-151.2098  61.0788  -57.1300
-153.4330  59.9783 -133.7600
-152.4719  60.3357  -87.9600
-149.9978  61.7790  -41.5500
-151.5719  59.8053  -54.7500
-153.4278  59.9642 -135.4500
-152.7606  58.7009  -48.5900
-151.3956  59.5032  -44.6000
-150.0620  61.5697  -43.8500
-152.0240  59.1244  -66.0600
-151.9400  61.1374  -96.7400
-152.7428  59.9500  -89.4500
-152.0281  61.8666 -105.0300
-146.0894  61.5677  -41.4800
-150.9437  59.9859  -39.6700
-153.0576  59.8178 -100.1200
-150.3914  62.9567  -98.0200
-149.5007  62.8234  -74.5400
-148.4690  61.9488  -40.8200
-150.4501  62.7942  -83.3000
-150.0654  61.8350  -39.9200
-154.5441  59.3200 -158.2700
-151.0969  60.8154  -26.5500
-151.7151  59.8702  -43.3000
-149.8656  61.2003  -48.8100
-152.7828  59.7606  -85.5600
-147.7248  63.5182  -81.5200
-152.7535  59.5866  -92.0700
-151.8818  59.9316  -73.8900
-149.2265  63.1019  -92.5400
-152.6716  59.9237 -104.1500
-152.4628  59.5557  -79.8700
-152.1365  60.4912  -77.8600
-150.6082  63.0908 -122.7900
-150.8125  62.1183  -72.2000
-152.0300  59.1936  -63.7000
-149.2957  60.8874  -37.1700
-149.2513  62.4100  -53.2000
-150.3432  61.6574  -54.1500
-151.9943  59.3195  -46.8100
-152.4852  60.1761  -82.0400
-149.7800  63.1439 -102.2900
-149.6716  63.5650 -111.7600
-150.2788  62.3367  -63.6400
-152.3314  60.4971  -88.1400
-150.6210  61.5825  -50.4300
-149.2449  62.1424  -47.3900
-152.7956  60.1353 -103.1300
-150.9868  62.9736 -131.6900
-150.4112  63.0247 -106.5000
-153.1071  60.2045 -125.6100
-150.2467  62.9986  -93.6100
-152.3587  60.6829  -88.9600
-152.6607  59.6888  -89.2100
-152.1141  61.7016 -110.2900
-151.1412  61.6593  -62.5700
-150.5437  63.0729 -124.1200
-152.4283  59.3068  -66.6500
-151.9225  60.7649  -82.1100
-149.5199  62.1196  -49.3100
-149.9269  62.4561  -65.0100
-148.6044  62.9941  -66.9900
-153.0178  60.3562 -123.3900
-151.3000  62.6014  -99.5400
-149.8053  63.5349 -128.6500
-153.3490  60.1153 -131.7500
-151.9823  59.2309  -58.6000
-152.4596  59.2589  -58.5800
-150.4628  61.4238  -55.1600
-151.3002  59.8689  -47.8400
-150.5447  62.9886 -121.9200
-150.1991  60.5770  -37.5700
-147.7011  63.5260  -86.7000
-150.1626  62.1403  -62.4300
-150.5034  63.1197 -123.4700
-150.7428  61.5073  -54.7200
-156.1003  58.2731 -148.7400
-151.7110  60.9106  -78.1300
-151.7880  61.7949  -99.1100
-150.7254  62.0898  -69.7600
-152.7940  59.7813  -84.4900
-146.4453  61.6369  -35.8400
-152.8649  59.6567  -95.7100
-150.3700  63.0991 -113.2700
-150.4495  62.7983  -97.4700
-152.6541  60.0307  -96.7900
-153.7320  59.2651 -121.7300
-151.8940  59.7122  -56.1900
-150.0718  61.5227  -39.7600
-150.4177  61.3107  -48.6800
-151.9917  59.7600  -61.2000
-153.0850  60.1026  -99.9600
-152.1620  59.0437  -31.8700
-151.9456  59.4756  -55.5900
-152.7902  59.4657  -72.5600
-150.4897  61.6014  -49.8600
-151.1648  61.1892  -55.1600
-152.0643  60.1158  -92.6200
-153.0655  60.3746 -145.4100
-151.5544  61.6105  -85.8800
-152.5130  59.7348  -75.5000
-147.9053  61.7637  -28.3000
-151.2842  60.7566  -54.7400
-150.6925  61.3408  -52.2000
-152.7546  60.0714  -97.9700
-150.5679  63.0475 -127.7300
-151.1135  62.7084  -96.7200
-153.2691  60.1147 -130.9000
-151.2472  62.0062  -71.9700
-152.9203  60.1523 -108.3900
-150.3753  61.6027  -50.3700
-151.0294  62.1524  -86.8800
-150.8037  62.1882  -91.3600
-149.3437  62.8547  -81.7600
-152.4168  59.3645  -63.8700
-151.0602  62.8126 -107.2400
-153.5519  60.1286 -154.9600
-149.9823  62.5323  -69.6200
-150.5654  61.8697  -47.7200
-150.5389  61.8694  -47.2300
-152.4507  60.3549  -92.0300
-151.6466  60.0035  -45.0900
-148.8206  63.8087 -112.4300
-153.2537  59.9423 -118.6100
-151.6973  60.0576  -49.6400
-150.4185  63.2692 -127.9600
-151.9493  58.6717  -33.0000
-153.0187  59.2334  -72.3600
-149.7619  63.2435 -105.9800
-149.9104  60.8849  -26.5500
-150.8358  63.0013 -123.6800
-151.1098  61.2324  -60.5600
-150.7727  62.9924 -116.9100
-153.8479  59.1302  -98.7000
-152.1190  58.9535  -55.2900
-153.4038  59.8470 -131.9000
-150.4737  63.1891 -128.6600
-153.3219  59.8976 -116.5400
-152.2245  60.0670  -64.0000
-150.7183  60.5570  -42.4800
-152.9097  59.8122  -98.3900
-151.0764  62.6431  -97.5200
-150.6137  63.1326 -124.2600
-150.5336  61.8670  -53.6100
-152.4150  59.1214  -62.9900
-150.9953  62.6600  -97.3300
-150.3882  62.8956  -92.6100
-149.8549  61.5834  -48.8500
-151.3133  59.4047  -42.9700
-149.6445  63.3499 -110.6500
-147.1352  62.2792  -44.9300
-152.5560  60.3644  -94.5800
-149.8114  61.6496  -51.0300
-152.6651  59.9667  -98.6400
-151.0034  62.8539 -107.0100
-153.0163  60.1597 -119.4300
-150.8598  62.9888 -129.0400
-149.7547  63.1662  -97.4300
-150.1273  61.7615  -36.8900
-152.3622  61.0884 -105.0600
-146.7319  61.5565  -36.7700
-150.2945  63.0746 -102.2200
-152.5543  59.0581  -57.3000
-151.9496  60.5330  -72.5600
-153.4995  60.0326 -138.3700
-151.5572  61.0542  -74.6300
-153.2599  60.1600 -119.9900
-154.2618  59.3462 -140.2800
-152.6094  59.9140  -88.4200
-152.9390  59.3996  -81.2800
-151.0996  62.8717 -117.9300
-150.3482  63.2365 -128.1300
-152.0464  60.0742  -65.9600
-148.0393  62.0285  -41.3000
-150.9664  63.0178 -139.5900
-150.4117  63.1428 -125.5700
-150.0202  63.0345  -90.0900
-152.6857  60.2709 -112.2900
-150.6953  61.9341  -57.5900
-150.5932  61.4072  -58.1500
-150.3403  63.1311 -121.1000
-151.5117  60.1297  -43.3800
-149.6157  62.0817  -52.1300
-153.0159  60.0797 -107.3500
-151.6893  60.8212  -84.7300
-151.1935  62.5825  -94.8700
-150.5011  62.8696  -99.8200
-149.8362  61.7444  -37.9100
-150.3648  60.1845  -54.0800
-149.1405  62.5174  -44.5100
-150.6257  60.2905  -45.4700
-152.1578  59.0459  -62.7200
-149.5034  62.9003  -80.4300
-148.3421  62.2387  -35.3600
-150.6145  63.0613 -118.9400
-152.5567  59.3509  -66.1500
-151.0191  62.1949  -76.4500
-152.3249  58.9521  -33.9000
-154.4954  58.9670 -125.0400
-146.4016  61.6419  -39.2900
-150.3643  63.1691 -131.6400
-148.0017  61.0892  -33.5200
-153.6686  59.9884 -154.8500
-150.8344  62.9125 -114.3300
-152.4267  60.1031  -72.4500
-152.5379  60.1036  -81.6400
-149.9714  61.5442  -40.2200
-149.8218  62.9184  -86.1900
-151.6654  59.6531  -46.2800
-150.9445  62.9093 -117.9000
-152.4770  61.2146 -130.3400
-153.4336  59.9818 -140.6800
-152.6934  60.1440  -89.8200
-149.6867  63.6228 -141.3800
-150.8177  63.0631 -136.6800
-150.4408  62.0255  -49.8200
