"Date" "Time" "Latitude" "Longitude" "Depth" "Magnitude" "MagType" "NbStations" "Gap" "Distance" "RMS" "Source" "EventID"
"1991/04/19" "11:25:34.55" "-14.8830" "-174.9530" "19.50" "6.00" "Ms" "167" "" "" "1.20" "NEI" "1991041940"
"1991/05/03" "02:14:14.43" "28.0800" "139.5850" "433.10" "6.00" "Mb" "537" "" "" "1.03" "NEI" "1991050340"
"1991/05/17" "02:31:25.70" "-4.3900" "142.7150" "59.00" "6.00" "Unk" "255" "" "" "1.21" "NEI" "1991051740"
"1991/05/31" "05:28:02.67" "-6.0480" "130.5990" "33.00" "6.00" "Mb" "332" "" "" "1.00" "NEI" "1991053140"
"1991/06/15" "23:02:14.37" "10.0980" "125.8550" "71.00" "6.00" "Mb" "427" "" "" "1.08" "NEI" "1991061540"
"1991/08/06" "02:17:31.60" "3.8270" "95.3740" "18.10" "6.00" "Mb" "445" "" "" "0.92" "NEI" "1991080640"
"1991/08/17" "19:29:40.00" "40.2517" "-124.2858" "9.05" "6.00" "ML" "30" "196" "25" "0.09" "NC" "2280"
"1991/09/03" "09:05:28.31" "-17.9100" "-116.0010" "8.50" "6.00" "Mb" "384" "" "" "0.99" "NEI" "1991090340"
"1991/10/08" "03:31:15.60" "45.5870" "149.0490" "145.90" "6.00" "Mb" "581" "" "" "0.92" "NEI" "1991100840"
"1991/11/05" "21:16:16.02" "-16.9080" "66.1620" "10.00" "6.00" "Ms" "147" "" "" "1.40" "NEI" "1991110540"
"1991/11/11" "22:34:40.90" "24.7050" "142.5700" "24.90" "6.00" "Mb" "397" "" "" "1.01" "NEI" "1991111140"
"1991/11/21" "12:38:28.57" "5.7820" "126.8320" "73.30" "6.00" "Mb" "298" "" "" "1.19" "NEI" "1991112140"
"1991/12/03" "10:33:39.92" "-26.4830" "178.7150" "561.00" "6.00" "Mb" "369" "" "" "0.95" "NEI" "1991120340"
"1991/12/13" "05:45:29.03" "45.5670" "151.5300" "25.80" "6.00" "Mb" "459" "" "" "0.81" "NEI" "1991121340"
"1991/12/19" "01:33:40.43" "45.2530" "151.1760" "27.20" "6.00" "Mb" "529" "" "" "1.03" "NEI" "1991121940"
"1991/12/23" "13:10:04.91" "45.8540" "151.9620" "23.60" "6.00" "Mb" "413" "" "" "0.78" "NEI" "1991122340"
"1991/12/29" "18:39:09.46" "-4.4210" "132.7270" "36.70" "6.00" "Mb" "173" "" "" "1.09" "NEI" "1991122940"
"1992/01/13" "11:58:23.14" "1.3420" "127.3730" "112.90" "6.00" "Mb" "290" "" "" "1.13" "NEI" "1992011340"
"1992/01/20" "13:37:03.08" "27.9830" "139.4050" "498.50" "6.00" "Unk" "478" "" "" "1.18" "NEI" "1992012040"
"1992/04/06" "13:54:40.22" "50.7240" "-130.0920" "19.70" "6.00" "Mb" "322" "" "" "1.02" "NEI" "1992040640"
"1992/05/20" "12:20:32.85" "33.3770" "71.3170" "16.30" "6.00" "Mb" "432" "" "" "1.07" "NEI" "1992052040"
"1992/05/28" "21:24:46.34" "47.6250" "155.5620" "14.10" "6.00" "Mb" "470" "" "" "0.90" "NEI" "1992052841"
"1992/07/12" "11:08:55.36" "41.4570" "142.0310" "63.80" "6.00" "Mb" "546" "" "" "0.92" "NEI" "1992071240"
"1992/08/16" "10:23:28.47" "-5.3680" "146.6690" "215.20" "6.00" "Mb" "447" "" "" "1.13" "NEI" "1992081640"
"1992/08/19" "03:12:04.97" "42.1070" "73.2640" "21.10" "6.00" "Mb" "519" "" "" "1.01" "NEI" "1992081940"
"1992/08/29" "19:19:05.59" "33.1900" "137.9750" "289.40" "6.00" "Mb" "597" "" "" "0.83" "NEI" "1992082940"
"1992/09/01" "16:41:13.35" "23.7490" "121.6850" "54.40" "6.00" "Mb" "418" "" "" "1.06" "NEI" "1992090140"
"1992/09/05" "21:48:12.12" "11.9990" "-87.3190" "10.00" "6.00" "Ms" "225" "" "" "1.40" "NEI" "1992090540"
"1992/09/10" "10:43:20.38" "-22.5620" "-174.9740" "37.70" "6.00" "Ms" "205" "" "" "1.16" "NEI" "1992091040"
"1992/09/30" "09:42:50.95" "51.1480" "-178.1750" "13.70" "6.00" "Ms" "529" "" "" "0.90" "NEI" "1992093040"
"1992/10/21" "12:11:13.88" "-6.8700" "144.1740" "19.30" "6.00" "Ms" "287" "" "" "1.10" "NEI" "1992102140"
"1992/10/23" "21:24:36.14" "-9.4690" "122.5600" "33.00" "6.00" "Mb" "289" "" "" "1.35" "NEI" "1992102340"
"1992/10/30" "02:49:48.17" "29.9410" "138.9750" "393.10" "6.00" "Mb" "627" "" "" "0.92" "NEI" "1992103040"
"1992/11/05" "19:53:22.97" "-5.2630" "152.5750" "19.80" "6.00" "Ms" "363" "" "" "1.20" "NEI" "1992110540"
"1992/12/08" "07:08:39.92" "9.2910" "93.4790" "66.00" "6.00" "Mb" "532" "" "" "1.08" "NEI" "1992120840"
"1992/12/18" "03:14:04.24" "-6.4870" "147.1440" "29.30" "6.00" "Ms" "450" "" "" "1.02" "NEI" "1992121840"
"1993/02/13" "10:55:56.15" "-14.9260" "-176.9240" "33.00" "6.00" "Ms" "188" "" "" "1.18" "NEI" "1993021340"
"1993/03/06" "05:50:02.75" "-11.0250" "163.9210" "27.50" "6.00" "Ms" "143" "" "" "1.25" "NEI" "1993030640"
"1993/03/09" "01:29:14.64" "-55.6780" "146.9990" "10.00" "6.00" "Ms" "132" "" "" "1.22" "NEI" "1993030940"
"1993/04/17" "20:32:44.51" "-16.5950" "-177.3970" "9.70" "6.00" "Ms" "282" "" "" "1.37" "NEI" "1993041740"
"1993/06/12" "20:33:25.70" "51.2590" "157.6920" "44.20" "6.00" "Ms" "588" "" "" "0.94" "NEI" "1993061240"
"1993/06/18" "19:34:37.73" "-28.8170" "-176.8030" "28.90" "6.00" "Ms" "79" "" "" "1.46" "NEI" "1993061840"
"1993/07/12" "14:45:05.57" "43.1240" "139.1830" "33.00" "6.00" "Mb" "496" "" "" "1.12" "NEI" "1993071240"
"1993/07/12" "16:01:07.17" "42.8250" "139.2880" "28.50" "6.00" "Mb" "507" "" "" "1.07" "NEI" "1993071240"
"1993/07/22" "06:16:09.49" "-54.4390" "-119.3330" "10.00" "6.00" "Ms" "153" "" "" "1.20" "NEI" "1993072240"
"1993/07/24" "20:24:50.10" "-13.0600" "167.0560" "193.50" "6.00" "Unk" "441" "" "" "0.98" "NEI" "1993072440"
"1993/08/10" "09:46:35.35" "-38.5200" "177.5530" "14.40" "6.00" "Ms" "280" "" "" "1.15" "NEI" "1993081040"
"1993/08/16" "04:33:48.44" "12.9660" "144.9720" "18.30" "6.00" "Ms" "297" "" "" "1.32" "NEI" "1993081640"
"1993/08/20" "05:06:53.85" "-5.9970" "142.7430" "14.60" "6.00" "Ms" "475" "" "" "1.06" "NEI" "1993082040"
"1993/09/04" "11:38:38.93" "36.4290" "70.8120" "194.50" "6.00" "Unk" "668" "" "" "0.96" "NEI" "1993090440"
"1993/09/10" "18:58:57.02" "14.4150" "-92.7640" "63.30" "6.00" "Unk" "272" "" "" "1.01" "NEI" "1993091040"
"1993/09/20" "10:17:42.06" "0.7500" "-29.3540" "10.00" "6.00" "Ms" "371" "" "" "1.44" "NEI" "1993092040"
"1993/09/21" "05:45:35.23" "42.3575" "-122.0583" "10.30" "6.00" "Mc" "17" "128" "77" "0.08" "UW" ""
"1993/10/11" "13:07:29.56" "-17.8450" "-178.7260" "554.50" "6.00" "Unk" "457" "" "" "1.03" "NEI" "1993101140"
"1993/10/19" "04:02:21.90" "-22.3780" "-65.9710" "272.00" "6.00" "Unk" "416" "" "" "1.10" "NEI" "1993101940"
"1993/11/20" "19:24:53.34" "60.0257" "-153.0258" "121.36" "6.00" "ML" "50" "" "" "0.20" "AK" ""
"1994/01/03" "13:24:13.84" "-49.2650" "164.2220" "15.50" "6.00" "Ms" "185" "" "" "1.19" "NEI" "1994010340"
"1994/01/04" "19:31:59.88" "-4.3010" "135.1450" "11.00" "6.00" "Ms" "139" "" "" "1.13" "NEI" "1994010440"
"1994/01/11" "00:51:56.38" "25.2310" "97.2030" "9.90" "6.00" "Mb" "365" "" "" "1.07" "NEI" "1994011140"
"1994/01/20" "09:06:52.77" "-6.0020" "-77.0520" "122.50" "6.00" "Unk" "391" "" "" "0.91" "NEI" "1994012040"
"1994/01/30" "20:57:43.48" "-29.1840" "-177.5890" "60.80" "6.00" "Unk" "247" "" "" "1.08" "NEI" "1994013040"
"1994/02/05" "23:34:09.97" "0.5930" "30.0370" "14.20" "6.00" "Ms" "413" "" "" "1.14" "NEI" "1994020540"
"1994/02/26" "02:31:11.09" "30.8970" "60.5490" "9.40" "6.00" "Ms" "391" "" "" "1.18" "NEI" "1994022640"
"1994/03/01" "03:49:00.83" "29.0960" "52.6170" "12.90" "6.00" "Ms" "407" "" "" "1.11" "NEI" "1994030140"
"1994/03/09" "23:50:24.25" "-17.9850" "-178.2570" "590.90" "6.00" "Mb" "90" "" "" "0.96" "NEI" "1994030940"
"1994/03/14" "04:30:07.66" "-1.0830" "-23.9290" "10.00" "6.00" "Mb" "156" "" "" "1.34" "NEI" "1994031440"
"1994/04/05" "09:35:44.88" "51.2960" "-178.1520" "19.60" "6.00" "Ms" "480" "" "" "0.94" "NEI" "1994040540"
"1994/04/08" "01:10:40.84" "40.6080" "143.6830" "13.30" "6.00" "Mb" "418" "" "" "0.98" "NEI" "1994040840"
"1994/04/10" "17:36:57.16" "14.7200" "-92.0040" "100.10" "6.00" "Unk" "231" "" "" "1.07" "NEI" "1994041040"
"1994/04/23" "15:00:52.77" "-14.1750" "167.5370" "10.80" "6.00" "Ms" "445" "" "" "1.07" "NEI" "1994042340"
"1994/05/01" "12:00:35.76" "36.9010" "67.1630" "18.50" "6.00" "Mb" "460" "" "" "1.07" "NEI" "1994050140"
"1994/05/09" "12:36:37.26" "-2.0600" "99.7310" "27.60" "6.00" "Mb" "313" "" "" "0.97" "NEI" "1994050940"
"1994/05/18" "03:54:00.55" "44.7270" "149.4010" "26.00" "6.00" "Mb" "507" "" "" "1.01" "NEI" "1994051840"
"1994/05/23" "05:36:01.63" "24.1660" "122.5350" "19.80" "6.00" "Ms" "366" "" "" "0.96" "NEI" "1994052340"
"1994/05/23" "15:16:57.16" "24.0650" "122.5600" "25.50" "6.00" "Mb" "366" "" "" "1.04" "NEI" "1994052340"
"1994/06/13" "21:15:02.65" "-5.4720" "151.8410" "17.50" "6.00" "Ms" "229" "" "" "1.10" "NEI" "1994061340"
"1994/06/16" "10:12:46.92" "-7.3910" "128.1250" "108.60" "6.00" "Mb" "402" "" "" "1.11" "NEI" "1994061640"
"1994/06/16" "18:41:28.28" "-15.2500" "-70.2940" "199.50" "6.00" "Unk" "401" "" "" "0.98" "NEI" "1994061640"
"1994/07/01" "10:12:41.21" "40.2320" "53.3830" "40.80" "6.00" "Mb" "516" "" "" "1.03" "NEI" "1994070140"
"1994/07/24" "21:57:27.40" "-10.6540" "113.2690" "34.30" "6.00" "Mb" "199" "" "" "1.14" "NEI" "1994072440"
"1994/07/29" "00:17:45.41" "52.3980" "-168.3330" "11.00" "6.00" "Mb" "478" "" "" "1.03" "NEI" "1994072940"
"1994/08/02" "14:17:52.19" "52.4280" "158.0440" "144.70" "6.00" "Mb" "630" "" "" "0.91" "NEI" "1994080240"
"1994/08/14" "00:46:20.44" "44.7090" "150.1030" "16.90" "6.00" "Mb" "529" "" "" "1.03" "NEI" "1994081440"
"1994/08/18" "00:45:47.20" "-7.4330" "31.7510" "25.20" "6.00" "Mb" "408" "" "" "1.00" "NEI" "1994081840"
"1994/08/20" "02:21:11.09" "44.6060" "149.3250" "22.90" "6.00" "Mb" "461" "" "" "0.94" "NEI" "1994082040"
"1994/09/23" "07:59:38.92" "-3.3790" "148.5370" "33.00" "6.00" "Ms" "205" "" "" "1.18" "NEI" "1994092340"
"1994/09/28" "17:33:58.21" "-5.7310" "110.3640" "628.20" "6.00" "Unk" "298" "" "" "0.94" "NEI" "1994092840"
"1994/10/04" "16:06:20.64" "43.4300" "147.9020" "17.70" "6.00" "Mb" "259" "" "" "1.26" "NEI" "1994100440"
"1994/10/04" "19:16:28.98" "43.7740" "147.5040" "34.90" "6.00" "Mb" "506" "" "" "0.87" "NEI" "1994100441"
"1994/10/05" "20:37:29.31" "43.5920" "147.4490" "13.20" "6.00" "Unk" "451" "" "" "0.89" "NEI" "1994100541"
"1994/10/07" "15:24:03.44" "42.8770" "146.0630" "23.60" "6.00" "Mb" "423" "" "" "0.85" "NEI" "1994100740"
"1994/10/20" "01:15:16.18" "-39.1870" "-70.8110" "161.80" "6.00" "Unk" "279" "" "" "1.04" "NEI" "1994102040"
"1994/12/07" "03:37:54.83" "-23.4220" "-66.6390" "235.00" "6.00" "Unk" "351" "" "" "1.25" "NEI" "1994120740"
"1994/12/28" "22:23:55.89" "-32.9610" "179.8620" "54.40" "6.00" "Ms" "40" "" "" "1.54" "NEI" "1994122840"
"1995/02/13" "12:29:53.08" "-1.3100" "127.4290" "17.20" "6.00" "Mb" "195" "" "" "1.14" "NEI" "1995021340"
"1995/02/14" "15:53:55.71" "-23.3660" "-67.6880" "147.40" "6.00" "Unk" "302" "" "" "1.02" "NEI" "1995021440"
"1995/03/12" "12:09:41.76" "-5.3460" "146.7310" "217.00" "6.00" "Unk" "283" "" "" "1.03" "NEI" "1995031240"
"1995/04/27" "12:44:41.20" "1.2970" "-85.0310" "20.20" "6.00" "Ms" "167" "" "" "1.37" "NEI" "1995042740"
"1995/04/29" "09:43:57.77" "11.8530" "125.9820" "15.00" "6.00" "Ms" "240" "" "" "1.14" "NEI" "1995042940"
"1995/05/04" "02:18:47.92" "1.8890" "128.4780" "23.40" "6.00" "Mb" "367" "" "" "1.06" "NEI" "1995050440"
"1995/05/22" "03:45:02.68" "-22.7950" "170.0100" "18.60" "6.00" "Ms" "355" "" "" "1.07" "NEI" "1995052240"
"1995/06/29" "07:45:09.94" "48.7930" "154.4460" "64.10" "6.00" "Unk" "476" "" "" "0.80" "NEI" "1995062940"
"1995/07/07" "21:15:19.70" "33.9720" "137.1270" "333.30" "6.00" "Unk" "548" "" "" "0.94" "NEI" "1995070740"
"1995/07/08" "17:15:25.76" "53.5780" "-163.7400" "21.10" "6.00" "Mb" "482" "" "" "1.19" "NEI" "1995070840"
"1995/08/02" "00:14:09.44" "-23.2300" "-70.6770" "33.00" "6.00" "Mw" "198" "" "" "1.34" "NEI" "1995080240"
"1995/08/25" "16:51:46.60" "-18.6860" "-175.4090" "224.50" "6.00" "Mw" "285" "" "" "1.02" "NEI" "1995082540"
"1995/08/26" "06:57:16.63" "-5.6430" "153.5410" "17.30" "6.00" "Me" "206" "" "" "1.20" "NEI" "1995082640"
"1995/09/06" "22:48:49.60" "14.9430" "-94.2530" "12.40" "6.00" "Me" "333" "" "" "1.01" "NEI" "1995090640"
"1995/09/18" "06:56:31.29" "-6.9250" "128.9680" "180.60" "6.00" "Mw" "164" "" "" "1.17" "NEI" "1995091840"
"1995/09/23" "02:34:12.78" "-5.9680" "146.6350" "27.10" "6.00" "Me" "271" "" "" "1.04" "NEI" "1995092340"
"1995/09/23" "16:05:49.56" "-5.5610" "104.0620" "45.40" "6.00" "Me" "382" "" "" "0.90" "NEI" "1995092340"
"1995/09/30" "10:47:58.11" "50.8290" "157.3410" "44.80" "6.00" "Mw" "467" "" "" "0.93" "NEI" "1995093040"
"1995/10/12" "16:52:53.00" "18.8100" "-104.0170" "16.10" "6.00" "Me" "345" "" "" "1.12" "NEI" "1995101240"
"1995/10/12" "23:41:45.35" "-35.2880" "-106.2660" "8.40" "6.00" "Mw" "202" "" "" "1.14" "NEI" "1995101240"
"1995/10/29" "19:24:33.60" "0.8580" "125.8860" "68.80" "6.00" "Me" "384" "" "" "1.06" "NEI" "1995102940"
"1995/11/08" "16:01:19.16" "1.2900" "121.6780" "19.80" "6.00" "Mw" "214" "" "" "1.04" "NEI" "1995110840"
"1995/11/13" "07:38:42.63" "-15.1140" "-173.4730" "10.00" "6.00" "Me" "283" "" "" "1.01" "NEI" "1995111340"
"1995/11/30" "15:09:22.49" "44.2770" "145.6190" "136.90" "6.00" "Me" "651" "" "" "0.87" "NEI" "1995113040"
"1995/12/03" "21:38:38.79" "44.7270" "150.0330" "33.00" "6.00" "Mb" "194" "" "" "1.27" "NEI" "1995120341"
"1995/12/07" "19:30:24.23" "44.9070" "149.5270" "27.70" "6.00" "Me" "532" "" "" "0.99" "NEI" "1995120740"
"1995/12/30" "02:07:17.80" "63.2122" "-150.6052" "137.28" "6.00" "ML" "24" "" "" "0.21" "AK" ""
"1996/01/01" "01:34:16.00" "-20.3910" "-174.2340" "33.00" "6.00" "Mw" "168" "" "" "1.16" "NEI" "1996010140"
"1996/01/27" "17:48:09.38" "9.1870" "126.4160" "33.00" "6.00" "Mw" "237" "" "" "0.95" "NEI" "1996012740"
"1996/01/31" "20:30:42.37" "44.4680" "149.3700" "20.60" "6.00" "Me" "465" "" "" "0.89" "NEI" "1996013140"
"1996/02/16" "11:34:31.11" "-15.2820" "-173.2180" "33.00" "6.00" "Mw" "149" "" "" "1.29" "NEI" "1996021640"
"1996/02/19" "07:10:06.48" "-42.1320" "-75.2830" "7.60" "6.00" "Me" "287" "" "" "1.10" "NEI" "1996021940"
"1996/02/22" "13:40:53.47" "-33.6720" "-71.6710" "43.30" "6.00" "Mw" "335" "" "" "1.05" "NEI" "1996022240"
"1996/03/22" "17:31:06.33" "-35.2410" "-179.2120" "33.00" "6.00" "Mw" "115" "" "" "0.95" "NEI" "1996032220"
"1996/03/31" "23:41:43.12" "-11.1780" "165.6440" "33.00" "6.00" "Mw" "196" "" "" "0.96" "NEI" "1996033120"
"1996/05/02" "02:32:35.25" "-6.4400" "154.5770" "33.00" "6.00" "Mw" "161" "" "" "0.80" "NEI" "1996050210"
"1996/05/03" "03:32:47.11" "40.7740" "109.6610" "26.00" "6.00" "Mw" "268" "" "" "1.00" "NEI" "1996050310"
"1996/05/07" "08:44:36.61" "1.6210" "126.5580" "33.00" "6.00" "Me" "198" "" "" "1.10" "NEI" "1996050710"
"1996/05/30" "03:04:37.62" "-56.7200" "-26.3110" "84.00" "6.00" "Me" "94" "" "" "1.10" "NEI" "1996053010"
"1996/06/03" "08:15:39.55" "-9.3090" "157.1700" "33.00" "6.00" "Mw" "170" "" "" "1.20" "NEI" "1996060310"
"1996/06/03" "10:50:10.72" "-9.3200" "157.2390" "10.00" "6.00" "Mw" "197" "" "" "1.30" "NEI" "1996060310"
"1996/06/18" "13:55:34.21" "-16.0730" "178.1180" "33.00" "6.00" "Mw" "209" "" "" "1.20" "NEI" "1996061810"
"1996/07/18" "22:55:03.46" "51.4940" "159.4420" "33.00" "6.00" "Mw" "187" "" "" "0.90" "NEI" "1996071810"
"1996/07/28" "10:40:43.65" "1.0060" "120.1960" "33.00" "6.00" "Mw" "123" "" "" "1.10" "NEI" "1996072810"
"1996/08/10" "18:12:17.35" "38.9090" "140.5300" "10.00" "6.00" "Me" "369" "" "" "0.90" "NEI" "1996081010"
"1996/08/12" "17:00:27.90" "-0.2660" "125.0940" "42.30" "6.00" "Me" "185" "" "" "1.20" "NEI" "1996081210"
"1996/08/19" "04:19:16.18" "51.4510" "-178.3670" "33.00" "6.00" "Mw" "391" "" "" "0.90" "NEI" "1996081910"
"1996/08/22" "05:35:42.06" "-7.1240" "123.2750" "595.70" "6.00" "Me" "349" "" "" "0.80" "NEI" "1996082210"
"1996/08/27" "10:50:49.42" "-36.8830" "78.4860" "10.00" "6.00" "Mw" "70" "" "" "1.17" "NEI" "1996082710"
"1996/09/05" "20:44:09.29" "42.8030" "17.9360" "10.00" "6.00" "Mw" "360" "" "" "1.28" "NEI" "1996090510"
"1996/09/09" "00:20:39.12" "-31.9000" "-71.5600" "39.00" "6.00" "Mw" "352" "" "" "0.93" "NEI" "1996090910"
"1996/10/02" "11:24:48.42" "45.1330" "151.1680" "33.00" "6.00" "Mw" "402" "" "" "0.77" "NEI" "1996100220"
"1996/10/12" "15:36:01.27" "-7.2500" "155.4710" "33.00" "6.00" "Mw" "123" "" "" "1.16" "NEI" "1996101220"
"1996/11/05" "12:29:45.96" "9.7560" "126.3600" "33.00" "6.00" "Me" "158" "" "" "0.97" "NEI" "1996110510"
"1996/11/11" "09:22:27.76" "19.3300" "95.0130" "80.00" "6.00" "Mw" "346" "" "" "0.84" "NEI" "1996111110"
"1996/11/13" "12:32:09.82" "-15.4740" "-75.4140" "33.00" "6.00" "Mw" "124" "" "" "1.04" "NEI" "1996111310"
"1996/11/14" "07:58:58.51" "-11.3840" "166.4610" "109.20" "6.00" "Mw" "115" "" "" "0.96" "NEI" "1996111410"
"1996/11/16" "09:47:50.84" "-15.1010" "-176.3000" "33.00" "6.00" "Mw" "139" "" "" "1.28" "NEI" "1996111610"
"1996/11/17" "19:17:41.98" "11.0810" "-86.0520" "33.00" "6.00" "Me" "202" "" "" "1.23" "NEI" "1996111710"
"1996/12/09" "11:28:48.61" "29.8500" "-42.8550" "10.00" "6.00" "Mw" "340" "" "" "1.13" "NEI" "1996120910"
"1996/12/30" "19:41:52.00" "-3.9930" "128.1050" "33.00" "6.00" "Mw" "195" "" "" "0.89" "NEI" "1996123010"
"1997/01/03" "03:58:22.19" "-19.2240" "-174.8380" "140.30" "6.00" "Me" "316" "" "" "0.91" "NEI" "1997010310"
"1997/02/20" "07:54:58.40" "41.8590" "142.7420" "33.00" "6.00" "Mw" "304" "" "" "0.93" "NEI" "1997022010"
"1997/02/27" "21:30:36.57" "29.9850" "67.9770" "33.00" "6.00" "Mb" "311" "" "" "0.96" "NEI" "1997022710"
"1997/04/12" "09:21:56.49" "-28.1710" "-178.3690" "183.60" "6.00" "Mw" "359" "" "" "0.89" "NEI" "1997041220"
"1997/04/21" "12:15:56.84" "-13.4060" "166.3440" "33.00" "6.00" "Mb" "22" "" "" "1.26" "NEI" "1997042120"
"1997/05/08" "02:53:14.73" "24.8940" "92.2500" "34.90" "6.00" "Me" "297" "" "" "0.96" "NEI" "1997050810"
"1997/05/08" "13:29:24.60" "51.7170" "-170.7990" "33.00" "6.00" "Me" "318" "" "" "1.07" "NEI" "1997050810"
"1997/05/09" "09:06:37.27" "13.1990" "144.7040" "29.00" "6.00" "Mw" "197" "" "" "0.98" "NEI" "1997050910"
"1997/05/15" "18:01:33.26" "-21.6280" "169.8780" "33.00" "6.00" "Mw" "137" "" "" "1.04" "NEI" "1997051510"
"1997/05/21" "16:26:24.70" "-18.9020" "175.9470" "33.00" "6.00" "Mw" "135" "" "" "1.14" "NEI" "1997052110"
"1997/06/09" "07:24:12.39" "-21.3310" "171.5420" "33.00" "6.00" "Mw" "50" "" "" "1.11" "NEI" "1997060910"
"1997/07/11" "09:55:12.58" "-5.6970" "110.7960" "574.40" "6.00" "Mw" "191" "" "" "0.99" "NEI" "1997071110"
"1997/07/21" "23:19:39.35" "-30.3280" "-71.9170" "33.00" "6.00" "Mw" "107" "" "" "1.10" "NEI" "1997072110"
"1997/07/31" "21:54:21.50" "-6.6370" "130.9170" "58.60" "6.00" "Me" "342" "" "" "0.88" "NEI" "1997073110"
"1997/08/04" "19:21:31.85" "-15.2120" "-175.4340" "33.00" "6.00" "Mw" "81" "" "" "0.90" "NEI" "1997080410"
"1997/08/17" "20:11:10.79" "-13.5920" "167.3910" "25.90" "6.00" "Mw" "183" "" "" "1.17" "NEI" "1997081710"
"1997/08/20" "07:15:15.97" "4.3580" "96.4940" "33.00" "6.00" "Me" "292" "" "" "1.24" "NEI" "1997082010"
"1997/09/17" "14:50:35.34" "2.1090" "126.5970" "33.00" "6.00" "Me" "175" "" "" "0.96" "NEI" "1997091710"
"1997/09/25" "14:20:48.93" "-13.7610" "66.2480" "10.00" "6.00" "Mw" "190" "" "" "1.25" "NEI" "1997092510"
"1997/09/26" "09:40:26.33" "43.0840" "12.8120" "10.00" "6.00" "Ms" "348" "" "" "1.32" "NEI" "1997092610"
"1997/09/26" "15:48:34.27" "-5.3850" "128.9940" "253.80" "6.00" "Mw" "310" "" "" "0.87" "NEI" "1997092610"
"1997/10/10" "18:45:52.40" "-9.3210" "158.7320" "33.00" "6.00" "Mw" "132" "" "" "1.16" "NEI" "1997101010"
"1997/10/17" "15:02:00.46" "-20.8880" "-178.8390" "578.90" "6.00" "Me" "266" "" "" "0.90" "NEI" "1997101710"
"1997/12/04" "14:56:41.79" "13.6390" "-90.6580" "80.50" "6.00" "Mw" "186" "" "" "0.93" "NEI" "1997120410"
"1997/12/16" "11:48:29.81" "16.1070" "-98.8520" "10.00" "6.00" "Mw" "133" "" "" "1.11" "NEI" "1997121610"
"1998/01/14" "18:53:14.91" "-2.1100" "68.0940" "10.00" "6.00" "Mw" "151" "" "" "1.10" "NEI" "1998011410"
"1998/01/27" "02:14:12.95" "-20.7680" "-179.1780" "642.80" "6.00" "Mw" "219" "" "" "0.92" "NEI" "1998012710"
"1998/01/31" "23:30:42.05" "-35.7630" "-97.0580" "10.00" "6.00" "Mw" "58" "" "" "0.96" "NEI" "1998013110"
"1998/03/21" "18:22:28.46" "36.4330" "70.1330" "227.80" "6.00" "Mw" "522" "" "" "0.90" "NEI" "1998032120"
"1998/04/12" "10:55:32.50" "46.2450" "13.6520" "10.00" "6.00" "Mw" "411" "" "" "1.23" "NEI" "1998041210"
"1998/04/20" "22:59:14.77" "18.5250" "-101.2030" "67.30" "6.00" "Me" "432" "" "" "0.98" "NEI" "1998042010"
"1998/05/14" "18:56:23.49" "40.2540" "143.2530" "33.00" "6.00" "Me" "421" "" "" "0.86" "NEI" "1998051410"
"1998/05/15" "05:58:06.04" "14.1780" "144.8800" "154.10" "6.00" "Mw" "256" "" "" "1.15" "NEI" "1998051510"
"1998/05/23" "17:44:47.77" "8.1380" "123.7260" "657.80" "6.00" "Me" "434" "" "" "0.82" "NEI" "1998052310"
"1998/05/27" "15:27:16.16" "-5.8450" "149.7040" "33.00" "6.00" "Me" "145" "" "" "0.99" "NEI" "1998052710"
"1998/05/27" "20:41:37.90" "52.2390" "159.5260" "60.10" "6.00" "Mw" "463" "" "" "1.01" "NEI" "1998052710"
"1998/06/20" "20:24:45.17" "-30.1050" "-177.9250" "57.40" "6.00" "Me" "334" "" "" "0.89" "NEI" "1998062010"
"1998/06/24" "10:44:30.82" "-37.2950" "-17.3910" "10.00" "6.00" "Mw" "241" "" "" "0.97" "NEI" "1998062410"
"1998/07/09" "14:19:18.41" "38.7170" "48.5070" "26.00" "6.00" "Me" "442" "" "" "0.98" "NEI" "1998070910"
"1998/07/19" "15:58:38.86" "-21.8360" "-175.7920" "72.10" "6.00" "Mw" "407" "" "" "0.89" "NEI" "1998071910"
"1998/07/31" "12:48:04.48" "-21.6440" "169.9190" "33.00" "6.00" "Mw" "195" "" "" "1.06" "NEI" "1998073110"
"1998/08/10" "09:52:14.94" "7.3240" "94.3050" "33.00" "6.00" "Mw" "293" "" "" "1.07" "NEI" "1998081010"
"1998/08/29" "08:30:21.12" "-55.7370" "-27.0450" "33.00" "6.00" "Mw" "139" "" "" "0.81" "NEI" "1998082910"
"1998/09/21" "06:52:41.19" "0.2620" "122.4670" "147.40" "6.00" "Mw" "276" "" "" "1.19" "NEI" "1998092110"
"1998/09/22" "01:16:55.45" "11.8220" "143.1540" "9.20" "6.00" "Me" "207" "" "" "1.09" "NEI" "1998092210"
"1998/10/01" "03:41:13.09" "13.7380" "-45.5650" "10.00" "6.00" "Mw" "310" "" "" "1.06" "NEI" "1998100110"
"1998/10/09" "11:54:36.17" "11.3210" "-86.4510" "68.70" "6.00" "Me" "219" "" "" "1.13" "NEI" "1998100910"
"1998/10/10" "16:32:19.49" "-0.4030" "119.8400" "33.00" "6.00" "Me" "146" "" "" "1.24" "NEI" "1998101010"
